index,word,freq,# texts,freq/texts,entire corpus,expected
453,CONSISTENT,19,18,0.6,"38,620",34
454,MEANINGFUL,19,18,1,"20,614",18.1
455,RELEVANT,19,18,0.6,"38,038",33.5
456,LUCKY,19,18,0.4,"51,758",45.6
457,TIRED,19,18,0.4,"49,991",44
458,TRAGIC,19,17,1.5,"14,134",12.4
459,PROMISING,19,17,1.4,"14,939",13.2
460,GOLDEN,19,15,0.5,"41,080",36.2
461,FISCAL,19,15,0.8,"25,599",22.5
462,RURAL,19,14,0.6,"33,387",29.4
463,UNSURE,19,13,3.7,"5,797",5.1
464,MEDIAN,19,13,2.6,"8,193",7.2
465,GENERIC,19,9,2.6,"8,359",7.4
466,LONG-STANDING,18,18,5.3,"3,828",3.4
467,REMARKABLE,18,18,0.9,"23,943",21.1
468,UNACCEPTABLE,18,18,2.6,"7,799",6.9
469,VISIBLE,18,17,0.7,"28,891",25.4
470,ACCURATE,18,17,0.7,"31,078",27.4
471,IDEAL,18,16,0.8,"24,375",21.5
472,INDUSTRIAL,18,16,0.6,"35,298",31.1
473,LEGITIMATE,18,15,0.9,"23,289",20.5
474,CLOSED,18,14,1.2,"17,029",15
475,PURE,18,14,0.6,"32,770",28.8
476,UNDERGROUND,18,14,2.2,"9,329",8.2
477,YELLOW,18,13,0.5,"41,114",36.2
478,THEATRICAL,18,13,4.1,"4,986",4.4
479,CROWDED,18,12,2,"10,002",8.8
480,ROUND,18,11,0.9,"23,155",20.4
481,UNDERCOVER,18,9,3.2,"6,358",5.6
482,RENEWABLE,18,8,2.5,"8,172",7.2
483,AFFIRMATIVE,18,4,2.4,"8,603",7.6
484,PIVOTAL,17,17,4.2,"4,627",4.1
485,UNFORTUNATE,17,17,1.5,"13,279",11.7
486,SPECTACULAR,17,17,1.5,"12,709",11.2
487,IMPRESSIVE,17,17,0.8,"23,691",20.9
488,HOPEFUL,17,17,1.9,"10,292",9.1
489,WINNING,17,16,1.8,"10,720",9.4
490,COLORFUL,17,16,1.8,"10,736",9.5
491,FASCINATING,17,16,1.1,"18,202",16
492,VISUAL,17,15,0.5,"37,356",32.9
493,BITTER,17,15,1.2,"16,712",14.7
494,OPPOSING,17,15,2.6,"7,473",6.6
495,LOST,17,15,0.6,"30,407",26.8
496,EXCESSIVE,17,15,1.6,"12,257",10.8
497,WEIRD,17,15,0.5,"41,469",36.5
498,NEAR,17,15,1.3,"15,165",13.4
499,WEAK,17,15,0.5,"36,425",32.1
500,ENORMOUS,17,14,0.6,"31,704",27.9
