index,word,freq,# texts,freq/texts,entire corpus,expected
455,BAT,1,1,1.9,"5,474",0.5
456,BEACH,1,1,0.6,"16,548",1.6
457,BIKING,1,1,463.6,23,0
458,BIOLOGY,1,1,5.8,"1,838",0.2
459,BEARER,1,1,16.4,652,0.1
460,BEE,1,1,2.4,"4,403",0.4
461,BEER,1,1,0.5,"19,961",1.9
462,BEGINNING,1,1,0.8,"12,585",1.2
463,BEHAVIOR,1,1,1.4,"7,679",0.7
464,BELT,1,1,1.5,"7,296",0.7
465,BET,1,1,1.7,"6,147",0.6
466,CANCER,1,1,0.9,"12,507",1.2
467,CANE,1,1,7.1,"1,495",0.1
468,CAPITAL,1,1,2,"5,215",0.5
469,CAREER,1,1,0.6,"16,799",1.6
470,CARD,1,1,0.4,"27,952",2.6
471,BUS,1,1,0.6,"18,717",1.8
472,BUTT,1,1,1.1,"9,742",0.9
473,CABBAGE,1,1,9.4,"1,130",0.1
474,CERTIFICATE,1,1,3.8,"2,823",0.3
475,CHAMBER,1,1,2.2,"4,851",0.5
476,CENTER,1,1,0.7,"14,626",1.4
477,CHARGE,1,1,0.6,"18,434",1.7
478,CASTLE,1,1,1.1,"9,857",0.9
479,CASH,1,1,0.5,"22,568",2.1
480,CAVE,1,1,1.8,"6,033",0.6
481,CELLULOSE,1,1,148.1,72,0
482,CEMENT,1,1,7.7,"1,378",0.1
483,BLUEBERRY,1,1,13.4,793,0.1
484,BOARD,1,1,0.6,"17,230",1.6
485,BLADDER,1,1,8.1,"1,319",0.1
486,BLINK,1,1,13,822,0.1
487,BLOCK,1,1,1,"10,409",1
488,BOSS,1,1,0.3,"38,412",3.6
489,BOUNDARY,1,1,12.2,872,0.1
490,BOLOGNA,1,1,19.3,553,0.1
491,BOND,1,1,2.2,"4,913",0.5
492,BONE,1,1,1,"10,365",1
493,BRA,1,1,3.5,"3,089",0.3
494,BRAVERY,1,1,10.3,"1,033",0.1
495,BREATH,1,1,0.8,"13,064",1.2
496,BUDGET,1,1,2.4,"4,525",0.4
497,BUILDING,1,1,0.3,"31,070",2.9
498,BULL,1,1,1.7,"6,310",0.6
499,BRICK,1,1,2,"5,377",0.5
500,BRONZE,1,1,7.9,"1,356",0.1
